letterboxd_url,title,rating,rating_count,year,updated
https://letterboxd.com/film/sentimental-value/,Sentimental Value,3.38,13*,2023,2025-10-23T10:05:36.318358
https://letterboxd.com/film/one-battle-after-another/,One Battle After Another,4.35,1016992,2022,2025-10-23T10:05:37.745077
https://letterboxd.com/film/after-the-hunt/,After the Hunt,3.23,11*,2021,2025-10-23T10:05:44.140589
https://letterboxd.com/film/back-to-the-future/,Back to the Future: 40th Anniversary Movie Party,4.2,2129941,2011,2025-10-23T10:05:45.947239
https://letterboxd.com/film/the-lighthouse/,The Lighthouse Movie Party,3.38,294,2012,2025-10-23T10:05:47.343470
https://letterboxd.com/film/wicked/,Wicked Re-Release,2.62,2479,2011,2025-10-23T10:05:48.817060
https://letterboxd.com/film/tron-ares/,Tron: Ares,2.77,147575,2018,2025-10-23T10:05:50.040906
https://letterboxd.com/film/hedda/,Hedda,3.29,283,2011,2025-10-23T10:05:51.453120
https://letterboxd.com/film/depeche-mode-m/,Depeche Mode: M,3.85,56*,2025,2025-10-23T10:05:57.808104
https://letterboxd.com/film/roofman/,Roofman,3.56,68058,2024,2025-10-23T10:05:59.158029
https://letterboxd.com/film/if-you-see-something/,If You See Something with Live Q&A,3.43,14*,2024,2025-10-23T10:06:05.341108
https://letterboxd.com/film/branded-to-kill/,Branded to Kill,3.88,30602,2011,2025-10-23T10:06:07.219139
https://letterboxd.com/film/the-return-of-godzilla/,The Return of Godzilla,3.45,17416,2016,2025-10-23T10:06:11.149254
https://letterboxd.com/film/the-descent/,The Descent,3.58,388431,2011,2025-10-23T10:06:12.565206
https://letterboxd.com/film/mitski-the-land/,Mitski: The Land,4.36,1947,2025,2025-10-23T10:06:19.944601
https://letterboxd.com/film/chicken-run/,Chicken Run: 25th Anniversary,3.62,433619,2011,2025-10-23T10:06:21.555329
https://letterboxd.com/film/desperately-seeking-susan/,Desperately Seeking Susan,3.38,40337,2011,2025-10-23T10:06:23.010885
https://letterboxd.com/film/glass-onion-a-knives-out-mystery/,Glass Onion: A Knives Out Mystery,3.39,2320435,2020,2025-10-23T10:06:24.591285
https://letterboxd.com/film/pee-wees-big-adventure/,Pee-Wee's Big Adventure,3.51,105991,2011,2025-10-23T10:06:29.496450
https://letterboxd.com/film/a-house-of-dynamite/,A House of Dynamite,3.36,12786,2024,2025-10-23T10:06:30.716898
https://letterboxd.com/film/dream-eater/,Eli Roth Presents: Dream Eater,3.17,205,2024,2025-10-23T10:06:32.118283
https://letterboxd.com/film/chainsaws-were-singing/,Chainsaws Were Singing,3.42,1581,2024,2025-10-23T10:06:33.834371
https://letterboxd.com/film/planes-trains-and-automobiles/,"Planes, Trains & Automobiles",3.77,215957,2011,2025-10-23T10:06:36.558438
https://letterboxd.com/film/to-live-and-die-in-la/,To Live and Die in L.A.,4.0,86198,2011,2025-10-23T10:06:38.169514
https://letterboxd.com/film/the-smashing-machine/,The Smashing Machine,3.83,2320,2011,2025-10-23T10:06:39.576320
https://letterboxd.com/film/good-boy/,Good Boy,2.6,3681,2011,2025-10-23T10:06:41.081170
https://letterboxd.com/film/corpse-bride/,Corpse Bride 20th Anniversary,3.9,1351482,2011,2025-10-23T10:06:43.709953
https://letterboxd.com/film/tales-from-the-hood/,Tales from the Hood,3.69,28726,2011,2025-10-23T10:06:46.254563
https://letterboxd.com/film/the-goonies/,The Goonies,3.81,555497,2011,2025-10-23T10:06:47.702486
https://letterboxd.com/film/angels-egg/,Angel's Egg (Dubbed),4.15,90525,2011,2025-10-23T10:06:49.089951
https://letterboxd.com/film/the-beyond/,The Beyond (1981),3.52,59615,2011,2025-10-23T10:06:50.570964
https://letterboxd.com/film/bloodthirsty-butchers/,Bloodthirsty Butchers,2.73,848,2012,2025-10-23T10:06:53.156885
https://letterboxd.com/film/confessions-of-a-young-american-housewife/,CONFESSIONS OF A YOUNG AMERICAN HOUSEWIFE,3.32,334,2011,2025-10-23T10:06:54.492596
https://letterboxd.com/film/the-beaches-of-agnes/,The Beaches of Agnès,4.32,28533,2011,2025-10-23T10:06:57.413835
https://letterboxd.com/film/citizenfour/,Citizenfour,3.98,48293,2014,2025-10-23T10:06:58.897686
https://letterboxd.com/film/the-talented-mr-ripley/,The Talented Mr. Ripley,3.87,524472,2011,2025-10-23T10:07:00.380948
https://letterboxd.com/film/no-home-movie/,No Home Movie,3.81,5992,2015,2025-10-23T10:07:02.150330
https://letterboxd.com/film/dawn-of-a-new-day/,Dawn of a New Day,3.48,296,2015,2025-10-23T10:07:03.463978
https://letterboxd.com/film/a-nightmare-on-elm-street/,ACE Presents: A Nightmare on Elm Street,3.72,679282,2012,2025-10-23T10:07:04.867190
https://letterboxd.com/film/possession/,Possession,4.05,378789,2011,2025-10-23T10:07:06.332820
https://letterboxd.com/film/happy-together/,Happy Together,3.02,1023,2011,2025-10-23T10:07:07.965255
https://letterboxd.com/film/saladin-the-victorious/,Saladin the Victorious,3.57,1693,2011,2025-10-23T10:07:09.606053
https://letterboxd.com/film/the-town-within-reach/,The Town Within Reach,3.89,70*,2015,2025-10-23T10:07:15.872387
https://letterboxd.com/film/when-the-tenth-month-comes/,When the Tenth Month Comes,3.99,2370,2013,2025-10-23T10:07:17.187457
https://letterboxd.com/film/morgiana/,Morgiana,3.83,8260,2011,2025-10-23T10:07:18.583303
https://letterboxd.com/film/coup-53/,Coup 53,3.77,1073,2019,2025-10-23T10:07:20.055463
https://letterboxd.com/film/charley-varrick/,Charley Varrick,3.84,13596,2011,2025-10-23T10:07:21.480663
https://letterboxd.com/film/beauty-and-the-beast/,Beauty and the Beast,4.08,49966,2011,2025-10-23T10:07:23.023492
https://letterboxd.com/film/the-ninth-heart/,The Ninth Heart,3.54,878,2014,2025-10-23T10:07:24.550703
https://letterboxd.com/film/wallace-and-gromit-the-curse-of-the-were-rabbit/,Wallace & Gromit: The Curse of the Were-Rabbit,3.87,299882,2011,2025-10-23T10:07:26.128570
https://letterboxd.com/film/the-land/,The Land,4.08,4725,2012,2025-10-23T10:07:27.850687
https://letterboxd.com/film/cinderella-man/,IPDW presents: Cinderella Man with Wynn Thomas,3.82,80464,2011,2025-10-23T10:07:29.443948
https://letterboxd.com/film/the-return-of-the-prodigal-son/,The Return of the Prodigal Son,3.46,719,2012,2025-10-23T10:07:32.021940
https://letterboxd.com/film/mars-attacks/,IPDW presents: Mars Attacks! with Wynn Thomas,3.25,255648,2011,2025-10-23T10:07:33.666070
https://letterboxd.com/film/happyend/,Happyend,3.94,18692,2020,2025-10-23T10:07:35.314109
https://letterboxd.com/film/umberto-d/,Umberto D.,4.25,43850,2011,2025-10-23T10:07:36.770708
https://letterboxd.com/film/days-of-heaven/,Days of Heaven,4.1,144869,2011,2025-10-23T10:07:38.807572
https://letterboxd.com/film/sneakers/,Sneakers,3.56,41319,2011,2025-10-23T10:07:40.209647
https://letterboxd.com/film/bye-bye-love/,Bye Bye Love,2.93,1598,2011,2025-10-23T10:07:41.604188
https://letterboxd.com/film/the-unbearable-lightness-of-being/,The Unbearable Lightness of Being,3.66,22291,2011,2025-10-23T10:07:43.224086
https://letterboxd.com/film/the-wedding-banquet/,The Wedding Banquet,3.8,21878,2011,2025-10-23T10:07:44.785962
https://letterboxd.com/film/alexandria-again-and-forever/,Alexandria: Again and Forever,3.65,1663,2012,2025-10-23T10:07:46.257666
https://letterboxd.com/film/kikujiro/,Kikujiro,4.04,31377,2011,2025-10-23T10:07:47.902744
https://letterboxd.com/film/the-lobster/,The Lobster,3.75,1016017,2014,2025-10-23T10:07:49.361881
https://letterboxd.com/film/the-handmaiden/,The Handmaiden,4.4,662741,2014,2025-10-23T10:07:50.742336
https://letterboxd.com/film/an-egyptian-story/,An Egyptian Story,3.88,2227,2012,2025-10-23T10:07:52.220385
https://letterboxd.com/film/the-death-of-mr-lazarescu/,The Death of Mr. Lazarescu,4.06,12357,2011,2025-10-23T10:07:54.255169
https://letterboxd.com/film/return-to-oz/,Return to Oz,3.42,51306,2011,2025-10-23T10:07:55.687388
https://letterboxd.com/film/the-girl-with-the-dragon-tattoo/,The Girl with the Dragon Tattoo,3.84,74693,2011,2025-10-23T10:07:57.204436
https://letterboxd.com/film/stateless-things/,Stateless Things,3.31,243,2012,2025-10-23T10:07:58.512304
https://letterboxd.com/film/ghost/,Ghost,3.57,255796,2011,2025-10-23T10:07:59.724230
https://letterboxd.com/film/hereditary/,Hereditary,3.94,2279748,2017,2025-10-23T10:08:00.973084
https://letterboxd.com/film/ferat-vampire/,Ferat Vampire,3.18,1503,2011,2025-10-23T10:08:02.908308
https://letterboxd.com/film/please-forgive-me/,Please Forgive Me,2.71,103*,2016,2025-10-23T10:08:15.290767
https://letterboxd.com/film/the-shootist/,The Shootist,3.7,12842,2011,2025-10-23T10:08:16.693686
https://letterboxd.com/film/nomad/,Nomad,3.77,4348,2013,2025-10-23T10:08:18.412707
https://letterboxd.com/film/the-cremator/,The Cremator,4.29,43452,2011,2025-10-23T10:08:19.953383
https://letterboxd.com/film/tokyo-story/,Tokyo Story [DCP],4.43,130363,2011,2025-10-23T10:08:21.485754
https://letterboxd.com/film/made-in-hong-kong/,Made in Hong Kong,4.11,17780,2011,2025-10-23T10:08:24.064863
https://letterboxd.com/film/the-magnificent-ambersons/,The Magnificent Ambersons,3.89,36964,2011,2025-10-23T10:08:25.788712
https://letterboxd.com/film/a-star-is-born/,A Star Is Born,3.63,12616,2011,2025-10-23T10:08:27.419479
https://letterboxd.com/film/licorice-pizza/,Licorice Pizza,3.55,718652,2020,2025-10-23T10:08:29.016546
https://letterboxd.com/film/im-not-everything-i-want-to-be/,I'm Not Everything I Want to Be,4.05,3911,2021,2025-10-23T10:08:30.439113
https://letterboxd.com/film/hi-mom/,Hi  Mom!,3.52,20990,2011,2025-10-23T10:08:31.925071
https://letterboxd.com/film/trouble-every-day/,Trouble Every Day,3.4,43873,2011,2025-10-23T10:08:33.145054
https://letterboxd.com/film/la-chinoise/,La Chinoise,3.74,47142,2011,2025-10-23T10:08:34.365831
https://letterboxd.com/film/frauenarzt-dr-schafer/,Frauenarzt Dr. Schäfer,3.7,10*,2019,2025-10-23T10:08:42.214366
https://letterboxd.com/film/gerry/,Gerry,3.44,19574,2011,2025-10-23T10:08:43.704855
https://letterboxd.com/film/rouge/,Rouge,3.87,11943,2011,2025-10-23T10:08:46.248211
https://letterboxd.com/film/shadows-of-forgotten-ancestors/,Shadows of Forgotten Ancestors,4.05,15862,2011,2025-10-23T10:08:48.598300
https://letterboxd.com/film/dazed-and-confused/,Dazed and Confused,3.91,513283,2011,2025-10-23T10:08:50.009677
https://letterboxd.com/film/the-stone-cross/,The Stone Cross,3.68,543,2014,2025-10-23T10:08:51.394730
https://letterboxd.com/film/babylon-xx/,Babylon XX,3.64,469,2014,2025-10-23T10:08:53.256852
https://letterboxd.com/film/betty-blue/,Betty Blue,3.91,30114,2011,2025-10-23T10:08:55.089612
https://letterboxd.com/film/mean-streets/,Mean Streets,3.72,195991,2011,2025-10-23T10:08:56.473437
https://letterboxd.com/film/jacquot-de-nantes/,Jacquot de Nantes,4.15,7824,2011,2025-10-23T10:08:57.843853
https://letterboxd.com/film/moonstruck/,Moonstruck,3.79,209506,2011,2025-10-23T10:08:59.076822
https://letterboxd.com/film/the-bodyguard/,The Bodyguard,3.02,46*,2014,2025-10-23T10:09:06.399661
https://letterboxd.com/film/time/,ACE Presents: Time,3.58,7072,2011,2025-10-23T10:09:07.818122
https://letterboxd.com/film/downtown-81/,Downtown 81,3.6,7383,2011,2025-10-23T10:09:09.231894
https://letterboxd.com/film/the-eve-of-ivan-kupalo/,The Eve of Ivan Kupalo,3.99,1691,2014,2025-10-23T10:09:10.714318
https://letterboxd.com/film/the-blackout/,The Blackout,3.62,4770,2011,2025-10-23T10:09:12.363758
https://letterboxd.com/film/killer-of-sheep/,Killer of Sheep,3.97,25490,2011,2025-10-23T10:09:16.059812
https://letterboxd.com/film/a-spring-for-the-thirsty/,A Spring for the Thirsty,3.96,1032,2012,2025-10-23T10:09:17.595641
https://letterboxd.com/film/the-stendhal-syndrome/,The Stendhal Syndrome,3.25,13215,2011,2025-10-23T10:09:19.138522
https://letterboxd.com/film/the-white-bird-marked-with-black/,The White Bird Marked with Black,3.77,760,2014,2025-10-23T10:09:20.859673
https://letterboxd.com/film/new-rose-hotel/,New Rose Hotel,3.42,19887,2011,2025-10-23T10:09:22.346828
https://letterboxd.com/film/swan-lake-the-zone/,Swan Lake. The Zone,3.56,234,2014,2025-10-23T10:09:23.836250
https://letterboxd.com/film/terra-femme/,Performa presents: Terra Femme,3.63,389,2021,2025-10-23T10:09:25.137962
https://letterboxd.com/film/stalker/,Stalker,4.41,316438,2011,2025-10-23T10:09:26.345967
https://letterboxd.com/film/mistress-dispeller/,Mistress Dispeller,3.21,7*,2021,2025-10-23T10:09:32.391316
https://letterboxd.com/film/stiller-meara-nothing-is-lost/,Stiller & Meara: Nothing is Lost,3.67,128*,2025,2025-10-23T10:09:39.492057
https://letterboxd.com/film/fuck-my-son/,Fuck My Son!,2.57,792,2025,2025-10-23T10:09:40.882624
https://letterboxd.com/film/koln-75/,Köln 75,3.52,3727,2023,2025-10-23T10:09:42.286024
https://letterboxd.com/film/ballad-of-a-small-player/,Ballad of a Small Player,2.91,4121,2024,2025-10-23T10:09:43.706588
https://letterboxd.com/film/urchin/,Urchin,1.68,11*,2011,2025-10-23T10:09:50.049760
https://letterboxd.com/film/orwell-22-5/,Orwell: 2+2=5,3.41,2150,2023,2025-10-23T10:09:51.692702
https://letterboxd.com/film/frankenstein/,FRANKENSTEIN in 35MM,3.23,13318,2011,2025-10-23T10:09:54.242447
https://letterboxd.com/film/jay-kelly/,JAY KELLY in 35MM,3.35,4554,2023,2025-10-23T10:09:55.481779
https://letterboxd.com/film/blue-moon/,BLUE MOON,3.12,83*,2011,2025-10-23T10:10:01.715097
https://letterboxd.com/film/little-amelie-or-the-character-of-rain/,LITTLE AMÉLIE OR THE CHARACTER OF RAIN,4.09,12800,2020,2025-10-23T10:10:03.070422
https://letterboxd.com/film/rebuilding/,REBUILDING,3.61,1805,2023,2025-10-23T10:10:04.271958
https://letterboxd.com/film/the-mastermind/,THE MASTERMIND,2.44,17*,2011,2025-10-23T10:10:10.255901
https://letterboxd.com/film/the-age-of-disclosure/,THE AGE OF DISCLOSURE,3.06,47*,2025,2025-10-23T10:10:16.641858
https://letterboxd.com/film/citizen-kane/,CITIZEN KANE in 35MM,4.19,563595,2011,2025-10-23T10:10:18.245376
https://letterboxd.com/film/the-lady-eve/,THE LADY EVE in 35MM,3.96,40772,2011,2025-10-23T10:10:19.951965
https://letterboxd.com/film/bucha/,BUCHA,2.72,190*,2023,2025-10-23T10:10:26.819957
https://letterboxd.com/film/psycho/,PSYCHO,4.32,1169655,2011,2025-10-23T10:10:28.048022
https://letterboxd.com/film/kiss-of-the-spider-woman/,KISS OF THE SPIDER WOMAN,3.72,20861,2011,2025-10-23T10:10:35.656606
https://letterboxd.com/film/mccabe-mrs-miller/,McCabe & Mrs. Miller,4.13,57433,2011,2025-10-23T10:10:37.650687
https://letterboxd.com/film/weekend/,Weekend,2.67,38*,2014,2025-10-23T10:10:43.766468
https://letterboxd.com/film/wake-up-dead-man-a-knives-out-mystery/,Wake Up Dead Man: A Knives Out Mystery,3.9,6444,2021,2025-10-23T10:10:45.044532
https://letterboxd.com/film/train-dreams/,Train Dreams,3.86,2459,2024,2025-10-23T10:10:46.412775
https://letterboxd.com/film/tomorrow/,Tomorrow,3.59,826,2012,2025-10-23T10:10:48.243034
https://letterboxd.com/film/frankenstein-1931/,Frankenstein (1931),3.79,186195,2011,2025-10-23T10:10:49.621494
https://letterboxd.com/film/the-bride-of-frankenstein/,The Bride of Frankenstein,2.67,3*,2020,2025-10-23T10:10:55.661294
https://letterboxd.com/film/pans-labyrinth/,Pan's Labyrinth,4.16,854602,2011,2025-10-23T10:10:56.902029
https://letterboxd.com/film/the-spirit-of-the-beehive/,The Spirit of the Beehive,4.17,49701,2011,2025-10-23T10:10:58.090044
https://letterboxd.com/film/the-devils-backbone/,The Devil's Backbone,3.83,80050,2011,2025-10-23T10:10:59.291759
https://letterboxd.com/film/guillermo-del-toros-pinocchio/,Guillermo del Toro's Pinocchio,3.99,613503,2020,2025-10-23T10:11:01.271800
https://letterboxd.com/film/la-belle-et-la-bete/,La Belle et la Bête,1.81,72*,2014,2025-10-23T10:11:08.858172
https://letterboxd.com/film/the-shape-of-water/,The Shape of Water,3.66,933944,2016,2025-10-23T10:11:10.077118
https://letterboxd.com/film/hellboy/,Hellboy,3.42,286055,2011,2025-10-23T10:11:11.310652
https://letterboxd.com/film/hellboy-ii-the-golden-army/,Hellboy II: The Golden Army,3.44,184833,2011,2025-10-23T10:11:12.957717
https://letterboxd.com/film/the-curse-of-frankenstein/,The Curse of Frankenstein,3.52,23595,2011,2025-10-23T10:11:14.149780
https://letterboxd.com/film/blade-ii/,Blade II,3.29,181593,2011,2025-10-23T10:11:15.704805
https://letterboxd.com/film/pacific-rim/,Pacific Rim,3.44,561739,2011,2025-10-23T10:11:17.169182
https://letterboxd.com/film/crimson-peak/,Crimson Peak,3.42,345899,2013,2025-10-23T10:11:18.794079
https://letterboxd.com/film/mimic/,Mimic: The Director's Cut,2.98,50630,2011,2025-10-23T10:11:20.012042
https://letterboxd.com/film/blood-shine/,Blood Shine,3.06,95*,2025,2025-10-23T10:11:28.659506
https://letterboxd.com/film/dust-bunny/,Dust Bunny,3.36,981,2022,2025-10-23T10:11:30.064545
https://letterboxd.com/film/day-of-the-dead/,Day of the Dead (1985) 40th Anniversary,3.77,98655,2011,2025-10-23T10:20:43.006970
https://letterboxd.com/film/the-beyond/,The Beyond (1981),3.52,59617,2011,2025-10-23T10:21:05.886398
https://letterboxd.com/film/cinderella-man/,IPDW presents: Cinderella Man with Wynn Thomas,3.82,80465,2011,2025-10-23T10:21:09.969508
https://letterboxd.com/film/mars-attacks/,IPDW presents: Mars Attacks! with Wynn Thomas,3.25,255651,2011,2025-10-23T10:21:12.763905
https://letterboxd.com/film/stiller-meara-nothing-is-lost/,Stiller & Meara: Nothing is Lost,3.67,128*,2025,2025-10-23T10:21:32.175944
https://letterboxd.com/film/mccabe-mrs-miller/,McCabe & Mrs. Miller,4.13,57433,2011,2025-10-23T10:21:40.746572
https://letterboxd.com/film/day-of-the-dead/,Day of the Dead (1985) 40th Anniversary,3.77,98655,2011,2025-10-23T10:23:03.372726
https://letterboxd.com/film/the-beyond/,The Beyond (1981),3.52,59617,2011,2025-10-23T10:23:25.809218
https://letterboxd.com/film/cinderella-man/,IPDW presents: Cinderella Man with Wynn Thomas,3.82,80465,2011,2025-10-23T10:23:29.618602
https://letterboxd.com/film/mars-attacks/,IPDW presents: Mars Attacks! with Wynn Thomas,3.25,255651,2011,2025-10-23T10:23:32.289373
https://letterboxd.com/film/stiller-meara-nothing-is-lost/,Stiller & Meara: Nothing is Lost,3.67,128*,2025,2025-10-23T10:23:51.422295
https://letterboxd.com/film/mccabe-mrs-miller/,McCabe & Mrs. Miller,4.13,57433,2011,2025-10-23T10:24:00.181186
https://letterboxd.com/film/day-of-the-dead/,Day of the Dead (1985) 40th Anniversary,3.77,98655,2011,2025-10-23T10:27:18.488110
https://letterboxd.com/film/the-beyond/,The Beyond (1981),3.52,59618,2011,2025-10-23T10:27:41.302636
https://letterboxd.com/film/cinderella-man/,IPDW presents: Cinderella Man with Wynn Thomas,3.82,80465,2011,2025-10-23T10:27:45.603292
https://letterboxd.com/film/mars-attacks/,IPDW presents: Mars Attacks! with Wynn Thomas,3.25,255652,2011,2025-10-23T10:27:48.125379
https://letterboxd.com/film/stiller-meara-nothing-is-lost/,Stiller & Meara: Nothing is Lost,3.67,128*,2025,2025-10-23T10:28:08.977508
https://letterboxd.com/film/mccabe-mrs-miller/,McCabe & Mrs. Miller,4.13,57433,2011,2025-10-23T10:28:17.703985
https://letterboxd.com/film/day-of-the-dead/,Day of the Dead (1985) 40th Anniversary,3.77,98655,2011,2025-10-23T10:31:50.185714
https://letterboxd.com/film/the-beyond/,The Beyond (1981),3.52,59618,2011,2025-10-23T10:32:12.710975
https://letterboxd.com/film/cinderella-man/,IPDW presents: Cinderella Man with Wynn Thomas,3.82,80465,2011,2025-10-23T10:32:16.920894
https://letterboxd.com/film/mars-attacks/,IPDW presents: Mars Attacks! with Wynn Thomas,3.25,255652,2011,2025-10-23T10:32:20.073332
https://letterboxd.com/film/stiller-meara-nothing-is-lost/,Stiller & Meara: Nothing is Lost,3.67,128*,2025,2025-10-23T10:32:39.259150
https://letterboxd.com/film/mccabe-mrs-miller/,McCabe & Mrs. Miller,4.13,57433,2011,2025-10-23T10:32:47.932845
https://letterboxd.com/film/day-of-the-dead/,Day of the Dead (1985) 40th Anniversary,3.77,98655,2011,2025-10-23T10:35:16.646042
https://letterboxd.com/film/the-beyond/,The Beyond (1981),3.52,59618,2011,2025-10-23T10:35:39.360015
https://letterboxd.com/film/cinderella-man/,IPDW presents: Cinderella Man with Wynn Thomas,3.82,80465,2011,2025-10-23T10:35:43.159436
https://letterboxd.com/film/mars-attacks/,IPDW presents: Mars Attacks! with Wynn Thomas,3.25,255652,2011,2025-10-23T10:35:45.686242
https://letterboxd.com/film/day-of-the-dead/,Day of the Dead (1985) 40th Anniversary,3.77,98655,2011,2025-10-23T10:37:13.601188
https://letterboxd.com/film/the-beyond/,The Beyond (1981),3.52,59618,2011,2025-10-23T10:37:35.894522
https://letterboxd.com/film/cinderella-man/,IPDW presents: Cinderella Man with Wynn Thomas,3.82,80465,2011,2025-10-23T10:37:39.980886
https://letterboxd.com/film/mars-attacks/,IPDW presents: Mars Attacks! with Wynn Thomas,3.25,255654,2011,2025-10-23T10:37:42.696067
https://letterboxd.com/film/stiller-meara-nothing-is-lost/,Stiller & Meara: Nothing is Lost,3.67,128*,2025,2025-10-23T10:38:02.147245
https://letterboxd.com/film/mccabe-mrs-miller/,McCabe & Mrs. Miller,4.13,57434,2011,2025-10-23T10:38:10.858224
https://letterboxd.com/film/day-of-the-dead/,Day of the Dead (1985) 40th Anniversary,3.77,98655,2011,2025-10-23T10:39:21.718845
https://letterboxd.com/film/day-of-the-dead/,Day of the Dead (1985) 40th Anniversary,3.77,98656,2011,2025-10-23T10:43:17.279351
https://letterboxd.com/film/the-beyond/,The Beyond (1981),3.52,59618,2011,2025-10-23T10:43:40.119998
https://letterboxd.com/film/cinderella-man/,IPDW presents: Cinderella Man with Wynn Thomas,3.82,80465,2011,2025-10-23T10:43:44.595652
https://letterboxd.com/film/mars-attacks/,IPDW presents: Mars Attacks! with Wynn Thomas,3.25,255655,2011,2025-10-23T10:43:47.393625
https://letterboxd.com/film/stiller-meara-nothing-is-lost/,Stiller & Meara: Nothing is Lost,3.67,128*,2025,2025-10-23T10:44:07.538938
https://letterboxd.com/film/jacobs-ladder/,Jacob’s Ladder,3.85,168229,2011,2025-10-23T10:44:08.762162
https://letterboxd.com/film/mccabe-mrs-miller/,McCabe & Mrs. Miller,4.13,57434,2011,2025-10-23T10:44:16.373118
https://letterboxd.com/film/mothers-baby/,Mother’s Baby,3.28,909,2025,2025-10-23T10:44:20.108545
https://letterboxd.com/film/day-of-the-dead/,Day of the Dead (1985) 40th Anniversary,3.77,98676,2011,2025-10-23T13:23:28.192187
https://letterboxd.com/film/the-beyond/,The Beyond (1981),3.52,59627,2011,2025-10-23T13:23:51.079965
https://letterboxd.com/film/cinderella-man/,IPDW presents: Cinderella Man with Wynn Thomas,3.82,80471,2011,2025-10-23T13:23:55.811888
https://letterboxd.com/film/mars-attacks/,IPDW presents: Mars Attacks! with Wynn Thomas,3.25,255673,2011,2025-10-23T13:23:58.625985
https://letterboxd.com/film/stiller-meara-nothing-is-lost/,Stiller & Meara: Nothing is Lost,3.67,131*,2025,2025-10-23T13:24:17.989635
https://letterboxd.com/film/mccabe-mrs-miller/,McCabe & Mrs. Miller,4.13,57439,2011,2025-10-23T13:24:25.461104
https://letterboxd.com/film/wisdom-of-happiness/,Wisdom of Happiness,3.25,587,2024,2025-10-23T13:24:34.074886
https://letterboxd.com/film/night-of-the-demon/,Night of the Demon,3.78,21179,2011,2025-10-23T13:24:35.616406
https://letterboxd.com/film/drag-me-to-hell/,Drag Me to Hell,3.18,231383,2011,2025-10-23T13:24:38.201238
https://letterboxd.com/film/paperhouse/,Paperhouse,3.41,8114,2011,2025-10-23T13:24:40.141156
https://letterboxd.com/film/onibaba/,Onibaba,4.08,80767,2011,2025-10-23T13:24:41.463691
https://letterboxd.com/film/it-follows/,It Follows,3.43,751924,2014,2025-10-23T13:24:42.654702
https://letterboxd.com/film/day-of-the-dead/,Day of the Dead (1985) 40th Anniversary,3.77,98676,2011,2025-10-23T13:34:56.074278
https://letterboxd.com/film/the-beyond/,The Beyond (1981),3.52,59627,2011,2025-10-23T13:35:18.408973
https://letterboxd.com/film/cinderella-man/,IPDW presents: Cinderella Man with Wynn Thomas,3.82,80471,2011,2025-10-23T13:35:22.573799
https://letterboxd.com/film/mars-attacks/,IPDW presents: Mars Attacks! with Wynn Thomas,3.25,255675,2011,2025-10-23T13:35:25.311969
https://letterboxd.com/film/stiller-meara-nothing-is-lost/,Stiller & Meara: Nothing is Lost,3.67,131*,2025,2025-10-23T13:35:44.388829
https://letterboxd.com/film/mccabe-mrs-miller/,McCabe & Mrs. Miller,4.13,57439,2011,2025-10-23T13:35:51.838413
https://letterboxd.com/film/haxan/,Häxan,4.04,53870,2011,2025-10-23T13:35:57.639251
https://letterboxd.com/film/the-nightmare-before-christmas/,The Nightmare Before Christmas,3.97,1501169,2011,2025-10-23T13:35:59.031837
https://letterboxd.com/film/day-of-the-dead/,Day of the Dead (1985) 40th Anniversary,3.77,98676,2011,2025-10-23T13:46:22.901790
